TIME_SINCE_MARK,CURRENT_STAGE,ALTITUDE_ASL,DOWN_RANGE,SPEED_SURFACE,SPEED_ORBITAL,MASS,ACCELERATION,Q,AO_A,AO_S,AO_D,ALTITUDE_TRUE,PITCH,GRAVITY_LOSSES,DRAG_LOSSES,STEERING_LOSSES,DELTA_V_EXPENDED
0,3,93.5627078725025,0.164432759508808,2.00471203837897,407.869876796564,117.062967904785,1.55380935388326,1.92499011131863,-0.156161234527095,-0.0843685695836607,0.176603816231311,10.5744427952077,89.9980224609375,0,0,0,0
0.0199999999967986,3,93.6050989789888,0.164432759508808,2.11436887001297,407.870318438411,117.051237710693,1.55447489909692,2.16871674284978,-0.156066828458484,-0.0847315333807454,0.176936633015584,10.6069760556985,89.9980224609375,0.00125586412409926,0,0.303967108777977,0.306021014923191
0.239999999961583,3,94.2165359848179,0.134258785931453,3.32519256615799,407.879066079267,116.922150262573,1.56012475500309,5.81912789783343,-0.154918111046526,-0.0601094301458702,0.166216027484261,11.1096102981549,89.9736572265625,0.0185761325478058,0,3.64533386438943,3.67580401027207
0.459999999926367,3,95.0952704603784,0.134258785931453,4.54300104708392,407.893031124206,116.79305327771,1.56281886951498,11.2749421975221,-0.153608380914791,-0.0230729439951379,0.154755249878818,11.8788606096897,89.9769409179687,0.0423443571321169,0,6.97993274964199,7.04899829495488
0.679999999891152,3,96.242176012788,0.164432759508808,5.76212490152757,407.90876977301,116.664019235352,1.56416611137002,18.5309232939456,-0.152905877927375,-0.0183402969339591,0.153614900330679,12.9160496801138,89.9808959960938,0.0725686905632578,0,10.3062152589562,10.4238416063444
0.899999999855936,3,97.6577770604752,0.0949352979660034,6.98616264534094,407.928102050453,116.534950860718,1.56567230253194,27.6105751058814,-0.152342050804032,-0.0168736717665465,0.152462921535495,14.2216202425025,89.9892913818359,0.109272340515539,0,13.6276159928517,13.8039346586206
1.11999999982072,3,99.3431429745629,0.134258785931453,8.21384292909003,407.951201628137,116.405874856689,1.56783495394438,38.5297365508081,-0.151862289036587,-0.0156354599007027,0.152077136801312,15.7965673908219,89.996044921875,0.152474394181936,0,16.9432183604058,17.1884236818233
1.3399999997855,3,101.299124492332,0.0949352979660034,9.44576197448638,407.978000886834,116.276829370239,1.56945096309199,51.3097976552595,-0.15143529382608,-0.01518657588921,0.15117406205952,17.6417560814135,89.9901123046875,0.202196167182248,0,20.251345316992,20.5756555507318
1.55999999975029,3,103.526266445871,0.164432759508808,10.6793755439881,408.008494094912,116.147793420532,1.5706988849417,65.9322442924416,-0.151057411408064,-0.015215739880233,0.151172913973114,19.757937759338,89.99208984375,0.258445338311921,7.88990195321518E-05,23.5523276705426,23.9660114751815
1.77999999971507,3,106.02538342448,0,11.9172126029213,408.042775120743,116.018755563477,1.57254702079038,82.4392481771921,-0.150708441519284,-0.0155585140971176,0.151433798449086,22.1457161382958,89.996044921875,0.321242769694204,0.000157885709456761,26.8464125419153,27.3598035970013
1.99999999967986,3,108.79721550392,0.134258785931453,13.1584454582361,408.080863607608,115.889731057861,1.57391385327291,100.832771515224,-0.150382554996237,-0.0161307077623764,0.150653384493338,24.8059158772137,90,0.390604619032271,0.000236960267043631,30.1337217632234,30.7572131136785
2.21999999964464,3,111.842625554092,0.164432759508808,14.4040852576978,408.12283469529,115.760685571411,1.57610067354896,121.137912928147,-0.15004398465018,-0.0168287702109763,0.150263147916062,27.7393214828894,90,0.466552100692663,0.000316122886807376,33.4160100255965,34.1601228255694
2.43999999960943,3,115.162615176477,0.0949352979660034,15.6540688504828,408.168723664152,115.63165534375,1.57778833685384,143.377986529233,-0.149713029777,-0.0176382862697224,0.150266536723714,30.946899470631,90,0.549105864152467,0.000395373775841116,36.6905192550347,37.5657364488809
2.65999999957421,3,118.757989123091,0.134258785931453,16.9074558102769,408.218538834463,115.502602227905,1.57963110837787,167.543522343,-0.149391224463055,-0.0185051420402234,0.150003383176174,34.42955193487,89.996044921875,0.63828154024365,0.000474713129041052,39.9591884941651,40.9761252438523
2.879999999539,3,122.629874507803,0.0949352979660034,18.1671791698133,408.272437127095,115.373512872437,1.58209765680458,193.704248360648,-0.149062392890324,-0.0194460971166597,0.149351142386843,38.1881990847364,89.9980224609375,0.734109825899188,0.00055414117930145,43.2228133585212,44.3922044985153
3.09999999950378,3,126.779082432669,0.134258785931453,19.4283670650642,408.330257657555,115.244467385986,1.58355246636362,221.79409648963,-0.148736497938232,-0.0203930572695581,0.149481584624829,42.2239326767158,90,0.836596917921771,0.000633658083953617,46.477757207108,47.8102112180483
3.31999999946856,3,131.206386962906,0.0949352979660034,20.694742163077,408.392194234646,115.115406640747,1.58548358928454,251.879655321688,-0.148409613142907,-0.021380303388239,0.1489586663374,46.5373693820741,89.9940673828125,0.945766131055654,0.000928727826562751,49.7268277019639,51.2331533926948
3.53999999943335,3,135.912804392446,0.134258785931453,21.9651306984506,408.45823688111,114.986363061646,1.58734304573106,283.967302951283,-0.148071636884709,-0.0223651804256362,0.149220700148857,51.1295285300538,89.9980224609375,1.06163603343308,0.00124568693134628,52.9683713962085,54.6593482184258
3.75999999939813,3,140.898908337019,0.134258785931453,23.237370109543,408.528303009842,114.857353814819,1.58821128044502,318.00572611315,-0.147759862100929,-0.0233379641627709,0.148562711354593,56.0011785708088,89.9980224609375,1.1842131406785,0.00156300176367338,56.2011103887178,58.0874763347911
